Time,ADAUSDT,BATUSDT,BTCUSDT,BTTUSDT,DASHUSDT,EOSUSDT,ETCUSDT,ETHUSDT,HOTUSDT,IOTAUSDT,LINKUSDT,LTCUSDT,NEOUSDT,OMGUSDT,QTUMUSDT,THETAUSDT,TRXUSDT,VETUSDT,XLMUSDT,XMRUSDT,XRPUSDT
1572552000000,0.04125,0.2294,9185.98,0.0004596,71.21,3.2362,4.7816,181.27,0.0009039,0.2718,2.7064,58.38,10.542,0.9423,2.152,0.0935,0.01974,0.004125,0.06402,59.01,0.29387
1572555600000,0.04109,0.23,9126.2,0.00046,71.06,3.2334,4.7865,181.55,0.0009041,0.2716,2.7051,58.09,10.547,0.9398,2.141,0.09239,0.01963,0.004075,0.06351,58.76,0.29363
1572559200000,0.0411,0.2303,9122.69,0.0004576,70.91,3.2458,4.7738,181.37,0.0009063,0.271,2.7245,58.1,10.522,0.9427,2.135,0.09276,0.01957,0.004089,0.0639,58.7,0.2944
1572562800000,0.04126,0.232,9140.85,0.0004613,71.47,3.2531,4.8074,182.18,0.0009119,0.2719,2.7219,58.29,10.536,0.9425,2.144,0.09297,0.01974,0.004097,0.06512,59.01,0.29452
1572566400000,0.04126,0.2315,9125.52,0.0004609,71.79,3.2426,4.8101,181.91,0.0009021,0.272,2.7666,58.12,10.479,0.9393,2.124,0.09277,0.01991,0.004093,0.06478,58.98,0.29322
1572570000000,0.04101,0.231,9092.65,0.0004585,71.7,3.2297,4.7976,181.55,0.0009098,0.2714,2.7417,57.84,10.343,0.9374,2.095,0.09344,0.01977,0.004038,0.06509,58.89,0.29251
1572573600000,0.04171,0.2311,9123.16,0.0004539,71.9,3.2406,4.8424,182.02,0.0009069,0.27,2.7728,57.98,10.411,0.9372,2.105,0.0927,0.01973,0.00406,0.06989,58.78,0.29383
1572577200000,0.04176,0.2284,9063.13,0.0004519,71.41,3.2124,4.8123,180.1,0.0009015,0.2711,2.7193,57.63,10.301,0.9387,2.082,0.09228,0.01945,0.00401,0.06903,58.47,0.2911
1572580800000,0.04178,0.2278,9078.33,0.0004519,71.56,3.2253,4.8324,180.69,0.000905,0.2725,2.729,57.83,10.394,0.9393,2.094,0.09269,0.01951,0.004012,0.06959,58.54,0.29104
1572584400000,0.04203,0.2284,9080.79,0.0004522,70.86,3.218,4.8167,180.87,0.0009181,0.2721,2.724,57.73,10.439,0.9374,2.095,0.09373,0.01952,0.004007,0.06994,58.94,0.29127
1572588000000,0.04204,0.2295,9118.9,0.0004526,70.97,3.2317,4.8302,181.18,0.0009183,0.2723,2.7351,58.17,10.475,0.9402,2.109,0.09506,0.01965,0.004007,0.07032,58.88,0.29189
1572591600000,0.04167,0.226,9099.0,0.0004504,70.73,3.2225,4.8227,180.37,0.0009158,0.2713,2.7135,57.77,10.452,0.9346,2.101,0.09331,0.01954,0.00397,0.06845,58.82,0.2909
1572595200000,0.04185,0.2285,9134.63,0.0004549,71.12,3.2471,4.88,181.92,0.0009225,0.2731,2.7002,58.23,10.537,0.9407,2.116,0.09469,0.01967,0.004016,0.06917,59.0,0.29137
1572598800000,0.04139,0.2285,9103.12,0.0004524,70.68,3.2333,4.858,180.78,0.0009206,0.271,2.6755,57.85,10.475,0.9373,2.119,0.09411,0.01953,0.004057,0.06924,59.13,0.28993
1572602400000,0.04189,0.2327,9155.93,0.0004555,71.06,3.2742,4.9199,181.96,0.0009219,0.2721,2.674,58.18,10.652,0.9393,2.142,0.09411,0.01964,0.004044,0.07042,59.32,0.29135
1572606000000,0.04187,0.2318,9163.16,0.0004541,70.83,3.2697,4.8798,181.63,0.0009062,0.2709,2.6735,58.22,10.635,0.9387,2.122,0.09425,0.01952,0.004076,0.07022,59.34,0.2911
1572609600000,0.04172,0.2346,9188.64,0.0004558,71.1,3.2698,4.9043,181.66,0.00091,0.2709,2.6884,58.23,10.575,0.9445,2.13,0.09327,0.01954,0.004075,0.06992,59.35,0.29116
1572613200000,0.04124,0.234,9112.86,0.0004517,70.44,3.2569,4.837,180.39,0.0009,0.2698,2.67,57.64,10.478,0.9375,2.105,0.09426,0.01938,0.004035,0.06873,58.68,0.28917
1572616800000,0.04157,0.233,9122.5,0.0004525,70.66,3.2791,4.8641,180.89,0.0008998,0.2689,2.6645,57.83,10.525,0.9388,2.109,0.09348,0.01942,0.004048,0.06963,59.38,0.29014
1572620400000,0.04134,0.2345,9082.43,0.0004524,70.72,3.2482,4.8108,179.06,0.000899,0.2684,2.6548,57.18,10.45,0.9348,2.107,0.0935,0.0193,0.004053,0.06869,59.69,0.28723
1572624000000,0.04151,0.2345,9152.9,0.0004526,71.14,3.2885,4.8579,180.08,0.0009021,0.2716,2.6762,57.66,10.494,0.944,2.129,0.094,0.01939,0.004018,0.06923,60.92,0.2891
1572627600000,0.04153,0.2344,9159.94,0.0004528,71.42,3.2913,4.8404,180.34,0.0008997,0.2739,2.6687,57.59,10.45,0.95,2.134,0.09375,0.01944,0.00402,0.06888,60.73,0.28916
1572631200000,0.04164,0.2386,9181.11,0.0004535,71.63,3.3075,4.8413,180.53,0.0009064,0.2749,2.6748,57.7,10.47,0.9558,2.139,0.0937,0.01951,0.004014,0.06838,60.83,0.28911
1572634800000,0.04173,0.2369,9170.49,0.0004532,71.71,3.3099,4.846,181.18,0.0009099,0.2741,2.66,57.65,10.454,0.96,2.134,0.09417,0.01949,0.00401,0.06826,60.61,0.28963
1572638400000,0.04199,0.2369,9190.25,0.0004564,71.65,3.3481,4.8782,184.02,0.0009112,0.2735,2.6972,58.11,10.588,0.9657,2.148,0.09427,0.01956,0.004028,0.06859,60.65,0.29081
1572642000000,0.04205,0.2356,9259.21,0.0004581,72.0,3.3554,4.9015,183.77,0.0009121,0.2737,2.7096,58.38,10.581,0.9801,2.163,0.09445,0.01967,0.004036,0.06833,60.64,0.29094
1572645600000,0.04207,0.2341,9188.5,0.0004576,71.7,3.3403,4.8497,182.68,0.000916,0.2728,2.7087,58.06,10.563,0.9791,2.16,0.0937,0.01963,0.003939,0.06833,60.52,0.29125
1572649200000,0.04211,0.2345,9231.61,0.0004584,71.81,3.3419,4.8656,182.85,0.0009181,0.2729,2.7091,58.23,10.609,0.9765,2.156,0.094,0.01962,0.003981,0.069,60.62,0.29146
1572652800000,0.04219,0.236,9243.54,0.0004693,71.76,3.3546,4.8849,183.08,0.0009172,0.274,2.7104,58.24,10.632,0.9642,2.161,0.09323,0.01985,0.003998,0.07006,60.75,0.29329
1572656400000,0.04201,0.2337,9238.38,0.0004643,71.52,3.3454,4.8731,182.38,0.0009142,0.2735,2.7219,58.11,10.58,0.9625,2.144,0.09391,0.01967,0.003974,0.07045,60.78,0.29258
1572660000000,0.04207,0.234,9249.88,0.0004658,71.69,3.3737,4.8799,183.14,0.0009106,0.2713,2.7303,58.28,10.857,0.9656,2.194,0.09385,0.01976,0.004,0.07034,60.71,0.29342
1572663600000,0.042,0.2327,9236.67,0.0004706,71.75,3.3614,4.8695,182.82,0.0009157,0.2732,2.7302,58.12,10.94,0.99,2.227,0.0934,0.01998,0.00405,0.06936,60.79,0.29349
1572667200000,0.04188,0.2333,9200.0,0.0004635,71.56,3.3442,4.855,182.25,0.0009151,0.2739,2.73,57.94,10.839,0.9758,2.191,0.0939,0.01987,0.004019,0.06981,60.69,0.29238
1572670800000,0.04194,0.2347,9216.7,0.0004633,71.88,3.3464,4.866,182.48,0.000909,0.2733,2.7134,58.06,10.908,0.9715,2.194,0.09292,0.01993,0.00402,0.06969,60.59,0.29209
1572674400000,0.04201,0.2352,9203.97,0.000462,71.88,3.3394,4.8546,182.29,0.0009099,0.2753,2.7112,58.05,11.036,0.9681,2.182,0.09402,0.01981,0.004007,0.06925,60.51,0.29212
1572678000000,0.04189,0.2356,9213.97,0.0004622,71.86,3.3465,4.8482,182.44,0.000909,0.2757,2.7167,58.17,10.979,0.9664,2.191,0.09402,0.0198,0.004002,0.06975,61.02,0.29329
1572681600000,0.04189,0.2356,9202.01,0.0004615,71.55,3.3174,4.8552,181.87,0.0009075,0.275,2.6981,57.81,10.859,0.9654,2.176,0.0945,0.01972,0.004033,0.06933,61.7,0.29168
1572685200000,0.04197,0.2352,9208.9,0.0004596,71.52,3.3167,4.8363,181.87,0.000905,0.2756,2.6986,57.95,10.833,0.9611,2.179,0.09539,0.01969,0.004024,0.06919,62.45,0.29232
1572688800000,0.04201,0.236,9214.91,0.000461,71.91,3.3271,4.8519,182.26,0.000905,0.2758,2.7009,58.09,10.921,0.9612,2.173,0.09484,0.01967,0.004018,0.06998,62.15,0.2925
1572692400000,0.04221,0.2359,9241.14,0.0004615,72.08,3.3411,4.8595,182.74,0.0009098,0.2751,2.7123,58.25,11.056,0.9661,2.194,0.09559,0.01975,0.004052,0.06966,62.34,0.29304
1572696000000,0.04238,0.2332,9323.54,0.0004624,72.42,3.3536,4.8901,183.33,0.0009119,0.2749,2.6908,58.45,11.21,0.9682,2.192,0.09544,0.01987,0.00408,0.07005,62.68,0.29339
1572699600000,0.0423,0.2353,9350.24,0.0004625,72.18,3.3609,4.9312,184.05,0.0009097,0.2745,2.6947,58.57,11.108,0.9784,2.195,0.09463,0.01982,0.0041,0.06955,62.72,0.29328
1572703200000,0.04223,0.2347,9311.71,0.0004626,71.8,3.3385,4.8737,183.11,0.0009099,0.2739,2.6998,58.38,11.172,0.9778,2.2,0.0948,0.01988,0.004089,0.06982,62.51,0.29285
1572706800000,0.04248,0.2346,9324.36,0.0004641,72.14,3.3446,4.899,183.92,0.0009136,0.2742,2.6955,58.47,11.203,0.9842,2.198,0.09404,0.02008,0.004158,0.07012,62.28,0.2942
1572710400000,0.04238,0.2349,9311.11,0.0004629,71.83,3.3402,4.977,184.37,0.0009155,0.2749,2.6946,58.91,11.23,0.9971,2.22,0.09452,0.02012,0.004284,0.07011,62.5,0.29602
1572714000000,0.04226,0.2336,9288.39,0.0004619,71.65,3.3368,4.9741,183.75,0.0009102,0.2749,2.6964,58.8,11.123,0.9916,2.21,0.09416,0.02003,0.004249,0.07018,62.82,0.29503
1572717600000,0.04213,0.2337,9285.0,0.0004624,71.84,3.3119,4.9724,183.76,0.00091,0.2737,2.6935,58.77,11.095,0.9913,2.203,0.0945,0.01998,0.004266,0.07012,62.2,0.29485
1572721200000,0.04232,0.2343,9315.92,0.000463,71.85,3.3138,4.9795,183.76,0.0009079,0.2745,2.7248,58.61,11.092,0.9963,2.2,0.09361,0.02012,0.004256,0.07087,62.3,0.29638
1572724800000,0.04231,0.2331,9303.26,0.0004622,72.01,3.3111,4.9467,182.88,0.0009101,0.273,2.7202,58.18,11.002,0.985,2.187,0.09399,0.01998,0.00425,0.07031,62.01,0.29542
1572728400000,0.04233,0.2325,9271.97,0.0004593,71.81,3.3154,4.922,182.44,0.0009058,0.273,2.6939,57.95,11.109,0.985,2.18,0.09329,0.01992,0.004249,0.07018,61.96,0.2957
1572732000000,0.04227,0.2322,9287.55,0.000459,71.98,3.3187,4.936,182.62,0.0009072,0.2732,2.7042,58.18,11.016,0.985,2.185,0.0936,0.01978,0.004226,0.07028,61.97,0.29562
1572735600000,0.04237,0.2332,9289.52,0.0004589,72.12,3.3221,4.9241,182.91,0.0009079,0.2724,2.6973,58.25,10.946,0.9868,2.183,0.09341,0.01988,0.004204,0.07123,62.15,0.29456
1572739200000,0.04252,0.2328,9302.78,0.0004624,71.96,3.3254,4.9648,183.21,0.0009049,0.2726,2.7016,58.24,10.957,0.9868,2.186,0.09413,0.01994,0.004286,0.07089,62.29,0.29484
1572742800000,0.04228,0.2322,9315.14,0.0004608,72.39,3.3227,4.9503,183.44,0.0009058,0.2726,2.6898,58.21,10.928,0.9847,2.156,0.09342,0.01991,0.004259,0.07163,62.17,0.29479
1572746400000,0.04241,0.235,9356.4,0.0004634,72.47,3.3349,4.9709,183.92,0.0009114,0.2732,2.6762,58.51,10.95,0.9955,2.17,0.09439,0.01999,0.004278,0.07054,62.35,0.29526
1572750000000,0.0423,0.2331,9330.32,0.0004632,72.16,3.3272,4.9715,183.94,0.0009057,0.273,2.6779,58.32,10.935,0.9758,2.161,0.09414,0.01997,0.004355,0.07014,62.19,0.2951
1572753600000,0.04201,0.2312,9260.24,0.0004637,71.75,3.3165,4.957,183.37,0.0009005,0.273,2.6747,58.09,10.909,0.9754,2.155,0.09324,0.01984,0.00433,0.06957,61.74,0.29313
1572757200000,0.04196,0.2306,9263.05,0.0004611,71.55,3.314,4.9426,183.38,0.0009037,0.2723,2.683,58.06,10.871,0.969,2.142,0.09337,0.0198,0.004325,0.06954,62.38,0.29234
1572760800000,0.04194,0.2306,9262.32,0.0004604,71.38,3.3122,4.9459,182.88,0.0009044,0.2733,2.6898,58.0,10.854,0.9707,2.147,0.09388,0.01979,0.004293,0.06972,61.83,0.29228
1572764400000,0.04201,0.2323,9239.61,0.0004603,71.22,3.3066,4.9253,182.82,0.0009025,0.2727,2.678,57.88,10.901,0.9697,2.151,0.0935,0.01977,0.004261,0.06991,61.74,0.29219
1572768000000,0.04171,0.2304,9214.12,0.0004595,71.04,3.2923,4.9059,182.38,0.0009028,0.2726,2.6783,57.7,10.834,0.9619,2.137,0.09379,0.01964,0.004229,0.06913,61.74,0.29178
1572771600000,0.04181,0.232,9212.8,0.0004575,71.06,3.2989,4.9091,182.45,0.0009021,0.2716,2.6938,57.7,10.844,0.962,2.135,0.09399,0.01963,0.004229,0.06908,62.1,0.29186
1572775200000,0.04155,0.23,9142.35,0.0004548,70.76,3.2687,4.8938,181.59,0.000896,0.271,2.6611,57.51,10.722,0.953,2.117,0.09313,0.01939,0.004184,0.06831,61.68,0.2894
1572778800000,0.04154,0.2303,9156.52,0.0004562,71.02,3.2692,4.9162,181.48,0.0008999,0.2713,2.6599,57.58,10.741,0.9445,2.105,0.0929,0.01949,0.004179,0.06849,61.53,0.28973
1572782400000,0.04171,0.231,9150.08,0.0004544,70.99,3.2717,4.9144,181.6,0.000901,0.2725,2.6731,57.62,10.851,0.9471,2.105,0.09274,0.01948,0.004218,0.06866,61.48,0.2908
1572786000000,0.04163,0.2311,9163.76,0.0004544,71.0,3.2762,4.8988,180.94,0.0008999,0.272,2.6707,57.55,10.925,0.9519,2.108,0.09327,0.01946,0.004266,0.06882,62.26,0.29089
1572789600000,0.04143,0.2318,9145.79,0.0004533,70.98,3.2567,4.8815,180.42,0.0008999,0.2717,2.6498,57.54,10.992,0.9508,2.108,0.0925,0.01936,0.004241,0.06851,62.91,0.28967
1572793200000,0.04168,0.2328,9177.68,0.0004547,70.91,3.2739,4.8772,181.24,0.0009017,0.2738,2.67,57.87,11.045,0.9568,2.117,0.093,0.01949,0.004294,0.06875,62.59,0.29123
1572796800000,0.0415,0.231,9164.44,0.0004546,71.07,3.2599,4.8829,181.01,0.0008999,0.2742,2.6605,57.79,10.95,0.9531,2.118,0.09314,0.0195,0.00426,0.06837,63.71,0.2907
1572800400000,0.04156,0.2297,9157.51,0.000452,70.7,3.228,4.8643,179.85,0.0008945,0.2723,2.6488,57.7,10.935,0.9475,2.112,0.09246,0.01946,0.004211,0.06852,64.56,0.28958
1572804000000,0.04163,0.2307,9157.82,0.0004523,70.91,3.2296,4.8553,180.44,0.0008999,0.2686,2.6544,57.74,10.99,0.9514,2.118,0.09246,0.01948,0.004223,0.0683,64.69,0.28981
1572807600000,0.04155,0.2306,9135.12,0.0004514,70.86,3.2254,4.8565,180.42,0.0009005,0.2696,2.641,57.63,10.919,0.9536,2.107,0.09246,0.01945,0.004227,0.06863,63.66,0.28888
1572811200000,0.04158,0.2312,9151.73,0.0004521,70.78,3.2448,4.8601,180.72,0.000901,0.2683,2.6416,57.89,10.925,0.9517,2.11,0.09246,0.01948,0.004232,0.06815,63.53,0.28961
1572814800000,0.04153,0.231,9145.31,0.0004509,70.83,3.2543,4.8699,180.65,0.0008929,0.2679,2.6452,57.96,11.02,0.9545,2.111,0.0924,0.0195,0.004208,0.06828,63.74,0.28999
1572818400000,0.04181,0.2314,9203.44,0.0004539,71.3,3.2795,4.8844,182.15,0.0009095,0.269,2.6642,58.6,11.084,0.9639,2.12,0.09265,0.01962,0.004223,0.0686,64.17,0.29112
1572822000000,0.04168,0.2309,9194.71,0.0004546,71.16,3.2702,4.8765,181.54,0.000905,0.2684,2.6605,58.29,11.05,0.9605,2.132,0.09281,0.01964,0.004234,0.06863,63.25,0.29024
1572825600000,0.04147,0.2312,9165.74,0.0004537,71.06,3.2616,4.8553,181.3,0.000907,0.268,2.6434,58.17,10.983,0.9547,2.108,0.09257,0.01944,0.004232,0.06833,62.95,0.28981
1572829200000,0.04174,0.2318,9158.04,0.0004527,70.96,3.2701,4.8875,181.35,0.0009213,0.269,2.6407,58.41,11.078,0.95,2.106,0.0925,0.01944,0.004247,0.06823,62.75,0.29013
1572832800000,0.04171,0.2309,9156.81,0.0004517,71.11,3.2628,4.9231,181.02,0.0009241,0.2686,2.6366,58.24,11.169,0.9487,2.103,0.09312,0.01938,0.004306,0.06823,62.7,0.29095
1572836400000,0.04165,0.2302,9152.73,0.0004507,70.99,3.264,4.9162,181.23,0.00093,0.2689,2.6404,58.16,11.098,0.9498,2.098,0.09271,0.01935,0.004278,0.06819,62.54,0.29113
1572840000000,0.04143,0.2305,9132.64,0.0004474,71.05,3.2474,4.8582,180.59,0.0009278,0.268,2.6342,57.96,11.001,0.945,2.089,0.09302,0.01883,0.004219,0.06755,62.53,0.28974
1572843600000,0.04149,0.2328,9141.04,0.0004475,71.01,3.2475,4.8835,180.55,0.0009258,0.2675,2.6355,58.09,11.01,0.9483,2.073,0.093,0.01887,0.004191,0.06792,62.48,0.29031
1572847200000,0.04152,0.2361,9160.22,0.0004486,71.08,3.2589,4.8905,181.31,0.0009297,0.268,2.6478,58.53,11.016,0.9537,2.078,0.0925,0.01901,0.0042,0.06825,63.0,0.291
1572850800000,0.04168,0.2369,9179.42,0.000449,71.39,3.2644,4.9035,181.54,0.0009274,0.2684,2.6526,58.81,11.051,0.9546,2.101,0.09273,0.01909,0.004204,0.0683,63.16,0.29143
1572854400000,0.04157,0.2355,9155.87,0.0004482,71.43,3.2709,4.8874,181.32,0.000928,0.2685,2.646,58.64,11.1,0.9555,2.093,0.09339,0.019,0.004199,0.06873,62.8,0.29034
1572858000000,0.04169,0.2349,9173.5,0.0004499,71.04,3.2798,4.8967,181.99,0.0009182,0.2694,2.662,58.95,11.19,0.9545,2.098,0.09257,0.01909,0.004181,0.06882,62.63,0.291
1572861600000,0.04223,0.2347,9199.96,0.0004535,71.7,3.3175,4.936,182.67,0.0009288,0.2717,2.6601,60.21,11.23,0.9625,2.228,0.09399,0.01925,0.004204,0.06894,62.76,0.29261
1572865200000,0.04243,0.2359,9260.2,0.0004557,72.08,3.3691,4.9555,184.83,0.0009318,0.272,2.6699,60.66,11.201,0.9703,2.232,0.09424,0.01953,0.004247,0.06919,62.8,0.29421
1572868800000,0.04222,0.2367,9235.08,0.0004551,72.03,3.3533,4.9254,184.83,0.0009239,0.271,2.6731,60.26,11.124,0.9663,2.204,0.0936,0.01949,0.00423,0.06892,62.87,0.29283
1572872400000,0.04226,0.2379,9243.94,0.0004549,72.07,3.3763,4.9312,185.06,0.0009179,0.2716,2.7058,60.29,11.149,0.9718,2.209,0.09339,0.01949,0.004238,0.069,62.65,0.29337
1572876000000,0.04274,0.2369,9299.04,0.0004573,72.98,3.4568,4.9709,186.05,0.0009167,0.2722,2.7128,61.44,11.245,0.9817,2.253,0.09405,0.01967,0.004272,0.06909,63.12,0.29545
1572879600000,0.04287,0.2414,9295.16,0.000461,72.65,3.4479,4.9521,186.37,0.0009181,0.2717,2.7213,61.63,11.267,0.9837,2.233,0.09357,0.01991,0.004251,0.06935,62.78,0.29546
1572883200000,0.0428,0.245,9299.01,0.0004571,72.52,3.4565,4.9702,186.7,0.0009237,0.2724,2.7098,61.45,11.32,0.9836,2.239,0.09425,0.01973,0.004244,0.06965,63.25,0.29444
1572886800000,0.04294,0.2437,9312.01,0.0004579,72.98,3.471,4.9832,186.85,0.000918,0.2719,2.69,61.96,11.619,0.9859,2.266,0.09371,0.01969,0.0043,0.06971,63.26,0.29475
1572890400000,0.04257,0.2435,9264.02,0.0004551,72.57,3.4534,4.9331,186.15,0.0009119,0.2716,2.6821,61.27,11.449,0.9791,2.245,0.09357,0.01962,0.00436,0.06955,62.93,0.29314
1572894000000,0.04274,0.245,9262.63,0.0004552,72.59,3.4572,4.9314,186.09,0.000915,0.2712,2.6917,61.47,11.413,0.981,2.254,0.09357,0.01962,0.00433,0.06945,62.78,0.29329
1572897600000,0.04284,0.2414,9446.75,0.0004595,72.81,3.4569,4.9677,186.7,0.0009115,0.2718,2.6927,61.71,11.414,0.9785,2.239,0.0937,0.0198,0.004295,0.07041,63.18,0.2951
1572901200000,0.04274,0.2403,9412.85,0.000458,72.5,3.4346,4.9483,185.69,0.0009201,0.2712,2.6834,61.5,11.473,0.9839,2.238,0.094,0.01973,0.004366,0.06985,63.25,0.29573
1572904800000,0.04262,0.2431,9364.14,0.000458,72.21,3.4173,4.943,185.2,0.0009161,0.2709,2.6662,61.24,11.435,0.9784,2.259,0.09389,0.01969,0.004352,0.06987,62.93,0.29875
1572908400000,0.0432,0.2421,9393.35,0.0004591,72.69,3.438,4.9625,185.71,0.0009169,0.274,2.6746,61.29,11.412,0.982,2.271,0.09328,0.0198,0.004386,0.07929,62.98,0.29863
1572912000000,0.04379,0.2402,9370.89,0.0004595,72.45,3.4352,4.9393,185.15,0.0009169,0.2744,2.6492,61.74,11.132,0.978,2.243,0.09332,0.0198,0.004376,0.08473,63.07,0.3027
1572915600000,0.04386,0.2409,9427.15,0.0004589,72.36,3.4447,4.9707,186.41,0.00092,0.2743,2.6399,62.28,11.178,0.9846,2.245,0.09303,0.01993,0.00449,0.08355,63.09,0.30048
1572919200000,0.04408,0.2409,9427.52,0.0004589,72.4,3.4442,4.985,186.36,0.0009199,0.2738,2.678,62.58,11.269,0.9906,2.239,0.09347,0.01991,0.004486,0.08323,63.41,0.30132
1572922800000,0.04446,0.2394,9404.24,0.000459,72.53,3.4411,4.9637,185.69,0.0009141,0.2742,2.6606,61.99,11.238,0.9944,2.232,0.09337,0.01984,0.004475,0.08332,63.16,0.3011
1572926400000,0.04446,0.2396,9376.76,0.0004556,72.71,3.4511,4.9462,185.75,0.000912,0.2741,2.6549,61.84,11.221,0.9871,2.254,0.09408,0.01981,0.004454,0.08193,62.92,0.3005
1572930000000,0.04389,0.2408,9381.4,0.0004577,72.72,3.4549,4.9477,185.8,0.0009181,0.2734,2.6551,61.96,11.228,0.9931,2.247,0.09379,0.01977,0.004497,0.0813,63.09,0.30115
1572933600000,0.0434,0.2419,9285.03,0.0004541,72.13,3.4255,4.8962,183.97,0.0009139,0.2732,2.6484,61.28,11.103,0.9897,2.22,0.09299,0.01952,0.004462,0.08015,62.54,0.29715
1572937200000,0.04326,0.2409,9225.0,0.0004479,71.84,3.4396,4.8871,183.87,0.00091,0.2707,2.645,61.51,11.129,0.9727,2.197,0.093,0.0195,0.004366,0.0795,61.87,0.29791
1572940800000,0.04332,0.2411,9236.5,0.0004519,72.16,3.44,4.9106,183.71,0.000923,0.2716,2.6594,62.14,11.124,0.9751,2.188,0.09296,0.01953,0.004408,0.07986,62.44,0.2985
1572944400000,0.04365,0.2435,9287.66,0.000454,72.7,3.5595,4.943,185.55,0.0009228,0.2734,2.6681,62.42,11.283,0.9845,2.199,0.09357,0.01971,0.004532,0.08096,62.78,0.29971
1572948000000,0.04356,0.2451,9280.22,0.0004571,72.77,3.5281,4.9447,185.52,0.0009165,0.2737,2.6676,62.32,11.176,0.9895,2.212,0.09369,0.01967,0.004695,0.08123,62.8,0.2992
1572951600000,0.04366,0.2469,9286.04,0.0004575,72.92,3.5312,4.9484,185.97,0.0009382,0.2741,2.6675,62.62,11.144,0.9887,2.207,0.09368,0.01968,0.00468,0.07965,62.58,0.29905
1572955200000,0.04388,0.2477,9295.78,0.000458,73.11,3.5358,4.9604,187.11,0.0009469,0.2736,2.6784,62.76,11.128,0.9888,2.243,0.09372,0.0198,0.004676,0.08014,62.8,0.30004
1572958800000,0.04371,0.2479,9237.82,0.0004571,72.72,3.5153,4.9365,186.63,0.0009358,0.2724,2.6652,62.29,11.077,0.9837,2.225,0.09358,0.01969,0.004646,0.08079,62.05,0.29915
1572962400000,0.044,0.2525,9345.41,0.0004612,73.54,3.568,4.975,189.58,0.0009512,0.2745,2.6816,62.83,11.155,1.0022,2.249,0.09352,0.0199,0.004774,0.08099,62.97,0.30101
1572966000000,0.04426,0.25,9369.61,0.0004593,73.73,3.6015,5.0237,190.4,0.0009618,0.2745,2.6874,63.31,11.192,1.0435,2.241,0.0934,0.01987,0.004966,0.08095,63.23,0.3018
1572969600000,0.04426,0.2529,9337.39,0.0004612,73.39,3.6128,5.0286,189.86,0.0009559,0.2752,2.6857,63.45,11.152,1.0422,2.243,0.09386,0.01986,0.004869,0.08052,63.16,0.3014
1572973200000,0.04426,0.2535,9339.91,0.000461,73.48,3.6435,5.042,189.99,0.0009553,0.2752,2.6828,63.52,11.174,1.0436,2.26,0.09385,0.01988,0.00485,0.08277,62.92,0.30081
1572976800000,0.04431,0.2537,9331.39,0.000461,73.59,3.6563,5.0541,189.56,0.0009482,0.2757,2.6898,63.49,11.218,1.0481,2.252,0.09404,0.0199,0.004865,0.08242,62.75,0.30027
1572980400000,0.04439,0.2508,9388.57,0.0004611,74.24,3.6437,5.0524,189.83,0.0009445,0.2769,2.6867,63.24,11.201,1.0529,2.265,0.09404,0.01992,0.004944,0.08184,62.8,0.30127
1572984000000,0.04444,0.2496,9351.25,0.0004591,74.36,3.637,5.0491,190.0,0.0009437,0.2762,2.679,63.38,11.221,1.0506,2.268,0.09422,0.01993,0.004885,0.08277,62.91,0.30089
1572987600000,0.04443,0.2518,9340.34,0.0004604,74.65,3.6342,5.022,189.76,0.000943,0.2755,2.6834,63.13,11.179,1.0593,2.274,0.09422,0.01996,0.0049,0.08382,63.0,0.30141
1572991200000,0.04415,0.2492,9315.49,0.0004581,74.37,3.6073,5.0059,188.7,0.0009401,0.2757,2.67,63.03,11.137,1.0409,2.259,0.09335,0.01976,0.004874,0.0828,62.77,0.30066
1572994800000,0.04411,0.2496,9308.66,0.0004595,74.34,3.618,5.0179,188.68,0.0009419,0.2746,2.6746,63.12,11.14,1.0242,2.258,0.09344,0.01975,0.004891,0.08221,62.8,0.30061
1572998400000,0.04373,0.2502,9293.68,0.000458,74.15,3.5896,5.0191,188.02,0.0009411,0.2746,2.6642,62.71,11.111,1.0254,2.248,0.09417,0.01962,0.004967,0.0806,62.51,0.29775
1573002000000,0.04376,0.2482,9307.45,0.0004587,73.79,3.5916,5.0114,189.12,0.0009401,0.2753,2.6663,62.74,11.133,1.0227,2.24,0.09424,0.01969,0.004946,0.08024,62.69,0.29918
1573005600000,0.04378,0.2499,9300.76,0.0004595,73.93,3.5879,5.0328,189.52,0.0009395,0.2762,2.6616,62.74,11.103,1.0276,2.243,0.094,0.01973,0.004922,0.08102,62.59,0.29849
1573009200000,0.04385,0.2517,9305.0,0.0004589,74.11,3.6095,5.0417,189.88,0.000938,0.2776,2.6577,62.73,11.12,1.0604,2.249,0.09348,0.01969,0.005109,0.08094,62.54,0.29908
1573012800000,0.04407,0.256,9333.09,0.0004603,74.24,3.6445,5.1476,191.57,0.0009429,0.2777,2.6819,63.32,11.112,1.0673,2.26,0.09423,0.01984,0.00513,0.08054,63.28,0.30055
1573016400000,0.04454,0.255,9331.29,0.0004731,74.53,3.6394,5.137,192.44,0.0009482,0.2794,2.6799,63.58,11.159,1.0552,2.272,0.09379,0.0199,0.00508,0.08071,63.8,0.30034
